Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-02 00:00:00-03:00,10.320391526680725,10.38449338627931,10.164714707642226,10.210502624511719,424976,0.0,0.0
2021-08-03 00:00:00-03:00,10.201343615525952,10.39365005493164,10.073140779753846,10.39365005493164,1077208,0.0,0.0
2021-08-04 00:00:00-03:00,10.421121632096341,10.476066954770172,10.302076201583311,10.384492874145508,1436311,0.0,0.0
2021-08-05 00:00:00-03:00,10.485224133553867,10.485224133553867,10.2562889369983,10.39365005493164,2923781,0.0,0.0
2021-08-06 00:00:00-03:00,10.393650823513996,10.48522490890788,10.256289695423172,10.439437866210938,558927,0.0,0.0
2021-08-09 00:00:00-03:00,10.485224512300173,10.58595512812419,10.366177331492054,10.375334739685059,946462,0.0,0.0
2021-08-10 00:00:00-03:00,10.439438039162395,10.668372382140808,10.311234317486992,10.659214973449707,753645,0.0,0.0
2021-08-11 00:00:00-03:00,10.622584525301095,10.65005762356984,10.375334509573623,10.576797485351562,964882,0.0,0.0
2021-08-12 00:00:00-03:00,10.622584519665525,10.961408615112305,10.393650194338347,10.961408615112305,513976,0.0,0.0
2021-08-13 00:00:00-03:00,10.833206133980486,10.96140986033518,10.686688463874244,10.723318099975586,275709,0.0,0.0
2021-08-16 00:00:00-03:00,10.695843781507508,10.695843781507508,10.08229832092524,10.311233520507812,1070000,0.0,0.0
2021-08-17 00:00:00-03:00,10.311233337053553,10.375334317497183,9.52369626450112,9.78010368347168,1831555,0.0,0.0
2021-08-18 00:00:00-03:00,9.734317477288178,9.835048971931432,9.285605329994583,9.404651641845703,1155296,0.0,0.0
2021-08-19 00:00:00-03:00,9.120771702512302,9.835048677970846,8.97425316922869,9.56948471069336,1152993,0.0,0.0
2021-08-20 00:00:00-03:00,9.422966011380767,10.759946853787806,9.34054933021395,10.073142051696777,703289,0.0,0.0
2021-08-23 00:00:00-03:00,10.228817552823587,10.814890829802016,10.228817552823587,10.512697219848633,1618616,0.0,0.0
2021-08-24 00:00:00-03:00,10.714159486557243,10.988881748853352,10.631742807868411,10.851521492004395,1387657,0.0,0.0
2021-08-25 00:00:00-03:00,10.860678403942298,10.998039539864731,10.622585768343418,10.833206176757812,1576068,0.0,0.0
2021-08-26 00:00:00-03:00,10.787418225272154,10.915621941363561,10.549325609673826,10.869834899902344,698283,0.0,0.0
2021-08-27 00:00:00-03:00,10.851521184931213,10.97056662092505,10.677529549434812,10.860677719116211,511173,0.0,0.0
2021-08-30 00:00:00-03:00,10.75994635196928,10.988881566755666,10.714159309012002,10.970566749572754,725614,0.0,0.0
2021-08-31 00:00:00-03:00,10.979723159819056,11.1811861305128,10.759945373607698,11.126241683959961,830632,0.0,0.0
2021-09-01 00:00:00-03:00,11.04382563066226,11.584112718593865,10.897307098341825,11.446751594543457,1102337,0.0,0.0
2021-09-02 00:00:00-03:00,11.3734921069852,12.234287593312335,11.20865876133338,11.72147274017334,3859831,0.0,0.0
2021-09-03 00:00:00-03:00,11.721472790338119,12.161028380624153,11.565796852111816,11.565796852111816,1294452,0.0,0.0
2021-09-06 00:00:00-03:00,11.721473025631278,12.728787940257293,11.657371167427804,12.362491607666016,2333518,0.0,0.0
2021-09-08 00:00:00-03:00,12.371648609398074,13.012666296067305,11.813046720554306,12.225130081176758,2785325,0.0,0.0
2021-09-09 00:00:00-03:00,12.289232500319242,12.802046498289997,12.060297289484499,12.701315879821777,3093271,0.0,0.0
2021-09-10 00:00:00-03:00,13.003509585509992,13.241602206639971,12.481538175024111,12.582269668579102,2408402,0.0,0.0
2021-09-13 00:00:00-03:00,12.82036222658523,13.781888366277714,12.82036222658523,13.003509521484375,3758918,0.0,0.0
2021-09-14 00:00:00-03:00,13.058453515615417,13.397277616784102,12.829518312123062,13.02182388305664,2264140,0.0,0.0
2021-09-15 00:00:00-03:00,13.06761215668006,13.983351247182828,12.930250156515863,13.12255573272705,4275998,0.0,0.0
2021-09-16 00:00:00-03:00,13.003509027941355,13.186657190188253,12.371648742488592,12.792888641357422,2444443,0.0,0.0
2021-09-17 00:00:00-03:00,12.8112051560438,12.820362564745253,12.078612459927497,12.609742164611816,1744057,0.0,0.0
2021-09-20 00:00:00-03:00,12.362491306597082,12.399120938964154,11.20865876133338,11.72147274017334,2245720,0.0,0.0
2021-09-21 00:00:00-03:00,11.721472915785295,12.096926653172849,11.67568674893952,11.86799144744873,1296354,0.0,0.0
2021-09-22 00:00:00-03:00,12.106084587885476,13.415593147277832,12.02366791024056,13.415593147277832,4127532,0.0,0.0
2021-09-23 00:00:00-03:00,13.580425493619698,13.736100554417465,12.847832857870113,13.186656951904297,2302283,0.0,0.0
2021-09-24 00:00:00-03:00,13.095083369008176,13.241601901714155,12.554797153953935,12.939408302307129,1752666,0.0,0.0
2021-09-27 00:00:00-03:00,13.186657242203914,13.461379486657924,12.15187099572619,12.637212753295898,2673300,0.0,0.0
2021-09-28 00:00:00-03:00,12.637212901964578,13.25991666338604,12.09692668914795,12.09692668914795,2319803,0.0,0.0
2021-09-29 00:00:00-03:00,12.005353599864938,12.618899084811737,11.703159124415485,12.399121284484863,2938597,0.0,0.0
2021-09-30 00:00:00-03:00,12.472380939368282,12.86614951054031,12.252603132202498,12.802046775817871,1776393,0.0,0.0
2021-10-01 00:00:00-03:00,12.820361241193273,13.9467206465905,12.67384184279733,12.966878890991211,5615602,0.0,0.0
2021-10-04 00:00:00-03:00,12.93024956837262,13.864304307470206,12.838675488627855,13.607897758483887,4098599,0.0,0.0
2021-10-05 00:00:00-03:00,13.72694478981732,13.736101323978161,13.003509521484375,13.003509521484375,1660463,0.0,0.0
2021-10-06 00:00:00-03:00,12.774574901070558,13.47969446255196,12.115241506574552,13.360648155212402,5715113,0.0,0.0
2021-10-07 00:00:00-03:00,13.48885086035922,13.55295359180947,12.7471025476362,12.98519515991211,2800242,0.0,0.0
2021-10-08 00:00:00-03:00,13.095083251845647,13.10424066005784,12.683000756596066,12.710472106933594,2537447,0.0,0.0
2021-10-11 00:00:00-03:00,12.911934897272943,13.406434059143066,12.884462673041321,13.406434059143066,1775092,0.0,0.0
2021-10-13 00:00:00-03:00,13.424751073164419,13.736102104187012,13.369806619284116,13.736102104187012,1615412,0.0,0.0
2021-10-14 00:00:00-03:00,13.855148132973817,14.862461287681647,13.809361091914456,14.166499137878418,6348825,0.0,0.0
2021-10-15 00:00:00-03:00,14.349648442252356,14.972350463597559,13.88262061479486,14.926565170288086,4861856,0.0,0.0
