Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-01 00:00:00-03:00,11.0,11.010000228881836,10.65999984741211,10.899999618530273,915700,0.0,0.0
2021-03-02 00:00:00-03:00,10.899999618530273,10.899999618530273,10.300000190734863,10.880000114440918,2057400,0.0,0.0
2021-03-03 00:00:00-03:00,10.880000114440918,10.880000114440918,10.350000381469727,10.739999771118164,3620100,0.0,0.0
2021-03-04 00:00:00-03:00,10.760000228881836,10.989999771118164,10.430000305175781,10.699999809265137,2401000,0.0,0.0
2021-03-05 00:00:00-03:00,10.710000038146973,10.710000038146973,10.069999694824219,10.479999542236328,1506000,0.0,0.0
2021-03-08 00:00:00-03:00,10.479999542236328,10.479999542236328,9.920000076293945,10.100000381469727,1481900,0.0,0.0
2021-03-09 00:00:00-03:00,10.100000381469727,10.25,9.420000076293945,9.84000015258789,1791400,0.0,0.0
2021-03-10 00:00:00-03:00,9.859999656677246,9.9399995803833,9.5,9.899999618530273,1274800,0.0,0.0
2021-03-11 00:00:00-03:00,10.0,10.399999618530273,9.930000305175781,10.399999618530273,985200,0.0,0.0
2021-03-12 00:00:00-03:00,10.399999618530273,10.640000343322754,10.199999809265137,10.260000228881836,1277200,0.0,0.0
2021-03-15 00:00:00-03:00,10.369999885559082,10.489999771118164,10.0,10.449999809265137,321800,0.0,0.0
2021-03-16 00:00:00-03:00,10.4399995803833,10.470000267028809,10.199999809265137,10.4399995803833,129700,0.0,0.0
2021-03-17 00:00:00-03:00,10.149999618530273,10.449999809265137,10.130000114440918,10.319999694824219,247200,0.0,0.0
2021-03-18 00:00:00-03:00,10.369999885559082,10.399999618530273,9.4399995803833,9.4399995803833,968000,0.0,0.0
2021-03-19 00:00:00-03:00,9.539999961853027,9.539999961853027,8.90999984741211,9.0,2936000,0.0,0.0
2021-03-22 00:00:00-03:00,9.0,9.180000305175781,8.84000015258789,8.90999984741211,346200,0.0,0.0
2021-03-23 00:00:00-03:00,8.890000343322754,9.350000381469727,8.779999732971191,9.15999984741211,725500,0.0,0.0
2021-03-24 00:00:00-03:00,9.279999732971191,9.359999656677246,9.020000457763672,9.180000305175781,362500,0.0,0.0
2021-03-25 00:00:00-03:00,9.180000305175781,9.329999923706055,9.0600004196167,9.25,568300,0.0,0.0
