Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-01 00:00:00-03:00,9.1400163720448,9.1400163720448,8.569769026873155,8.746464729309082,1555306,0.0,0.0
2021-03-02 00:00:00-03:00,8.674179885956189,9.782546997070312,8.344881686284923,9.782546997070312,3223724,0.0,0.0
2021-03-03 00:00:00-03:00,10.449173824002703,11.36478141743437,10.296572148598997,11.356749534606934,6878170,0.0,0.0
2021-03-04 00:00:00-03:00,11.461159776350046,11.629825203334589,10.63390050405905,10.754375457763672,4388438,0.0,0.0
2021-03-05 00:00:00-03:00,10.842724900851826,11.565573937950402,10.842724900851826,11.051548957824707,3611213,0.0,0.0
2021-03-08 00:00:00-03:00,10.923041684628691,11.067610666913135,10.063654756288695,10.384921073913574,2524189,0.0,0.0
2021-03-09 00:00:00-03:00,10.48933195138224,10.955167236751496,10.07168632527033,10.923041343688965,1916470,0.0,0.0
2021-03-10 00:00:00-03:00,11.228244380628048,12.143852045243852,11.123833174407972,11.66195297241211,5779696,0.0,0.0
2021-03-11 00:00:00-03:00,11.718175679204693,11.926998932015028,10.91501102462025,11.84668254852295,2581119,0.0,0.0
2021-03-12 00:00:00-03:00,11.597700042066686,12.834573174483632,11.501319902308497,12.810479164123535,4928740,0.0,0.0
2021-03-15 00:00:00-03:00,12.690003403004884,13.710022181937934,12.553465494942829,13.69395923614502,4384265,0.0,0.0
2021-03-16 00:00:00-03:00,13.693960204014713,14.368618728944186,13.292378334173526,13.89475154876709,4981175,0.0,0.0
2021-03-17 00:00:00-03:00,13.854592974748538,15.179815196563988,13.661833512974875,15.171782493591309,4345099,0.0,0.0
2021-03-18 00:00:00-03:00,14.979024529191458,16.143614055496748,14.481062495441094,15.717936515808105,5682101,0.0,0.0
2021-03-19 00:00:00-03:00,15.84644290575901,16.22392913221283,15.268163691768022,15.468955039978027,3268669,0.0,0.0
2021-03-22 00:00:00-03:00,15.179815666145332,15.292258757296981,13.653802871704102,13.653802871704102,5727367,0.0,0.0
2021-03-23 00:00:00-03:00,13.204030164276661,14.617600738278712,13.043397405305763,14.296335220336914,5555079,0.0,0.0
2021-03-24 00:00:00-03:00,14.473028333570062,15.30028849822541,14.473028333570062,15.059338569641113,4326050,0.0,0.0
2021-03-25 00:00:00-03:00,14.906739337979513,15.476985839122621,14.175860088880336,14.593504905700684,4077462,0.0,0.0
2021-03-26 00:00:00-03:00,15.01510703173109,16.416059605374137,14.714290503029023,15.900371551513672,4990800,0.0,0.0
