Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-02 00:00:00-03:00,6.002143003828558,6.075584540051911,5.928702104322645,5.975437164306641,4999900,0.330526,0.0
2021-08-03 00:00:00-03:00,5.988790514680467,5.995466497148002,5.7217314777380865,5.815202236175537,8180500,0.0,0.0
2021-08-04 00:00:00-03:00,5.868614775665681,5.895320619599183,5.77514400353965,5.841908931732178,5443700,0.0,0.0
2021-08-05 00:00:00-03:00,5.8085260632459565,5.835231905320197,5.661643613478886,5.674996852874756,9572300,0.0,0.0
2021-08-06 00:00:00-03:00,5.7083793146469315,5.735085156721171,5.654967630498451,5.674996852874756,3334600,0.0,0.0
2021-08-09 00:00:00-03:00,5.608231907321131,5.628261766336329,5.494731919771661,5.574850082397461,7047000,0.0,0.0
2021-08-10 00:00:00-03:00,5.574850182966338,5.65496771031994,5.5414677207229595,5.548144340515137,4218300,0.0,0.0
2021-08-11 00:00:00-03:00,5.581525520737754,5.594878758778286,5.508084621667136,5.528113842010498,3600800,0.0,0.0
2021-08-12 00:00:00-03:00,5.528114364615908,5.541467603918799,5.421290997062749,5.494731903076172,3931200,0.0,0.0
2021-08-13 00:00:00-03:00,5.521437970849341,5.528113953286553,5.287761394175815,5.3678789138793945,5751400,0.0,0.0
2021-08-16 00:00:00-03:00,5.36787913072619,5.36787913072619,4.960614578242599,5.180938243865967,15754800,0.0,0.0
2021-08-17 00:00:00-03:00,5.147554896201966,5.17426073257884,4.760319950378617,4.827084541320801,15353900,0.0,0.0
2021-08-18 00:00:00-03:00,4.753644344300033,4.8671443322486745,4.680203437805176,4.680203437805176,10851000,0.0,0.0
2021-08-19 00:00:00-03:00,4.533320419617534,4.733614528334489,4.473232123330705,4.666849613189697,9604400,0.0,0.0
2021-08-20 00:00:00-03:00,4.66685006045165,4.8204088069557685,4.546673774719238,4.546673774719238,8400300,0.0,0.0
2021-08-23 00:00:00-03:00,4.573379377008248,4.626791056764925,4.439850177616555,4.459879398345947,9417400,0.0,0.0
2021-08-24 00:00:00-03:00,4.5667026202515375,4.960613878305972,4.5667026202515375,4.940584659576416,9553500,0.0,0.0
2021-08-25 00:00:00-03:00,4.940584845253503,5.034055279007856,4.853790711873681,4.867143630981445,5837300,0.0,0.0
2021-08-26 00:00:00-03:00,4.887174264056819,4.920556410127945,4.706909656524658,4.706909656524658,6015900,0.0,0.0
2021-08-27 00:00:00-03:00,4.773674086103627,4.967291608397897,4.773674086103627,4.900527000427246,7532800,0.0,0.0
2021-08-30 00:00:00-03:00,4.900526507333352,5.05408524939406,4.887173587082801,5.034055709838867,6011800,0.0,0.0
2021-08-31 00:00:00-03:00,4.987319749081643,4.987319749081643,4.75364351272583,4.75364351272583,9548900,0.0,0.0
2021-09-01 00:00:00-03:00,4.6935563588368545,4.78035018636339,4.586732672224677,4.680203437805176,6161700,0.0,0.0
2021-09-02 00:00:00-03:00,4.7069087542670855,4.733614593348309,4.539997100830078,4.539997100830078,8316900,0.0,0.0
2021-09-03 00:00:00-03:00,4.666849814911983,4.833761473271217,4.573379375371255,4.633467674255371,7334800,0.0,0.0
2021-09-06 00:00:00-03:00,4.539997559341469,4.720262150524685,4.539997559341469,4.693556308746338,3919200,0.0,0.0
2021-09-08 00:00:00-03:00,4.626791451603822,4.653497293761171,4.506615161895752,4.506615161895752,8648700,0.0,0.0
2021-09-09 00:00:00-03:00,4.506614932345413,4.546673693540991,4.373085728360154,4.439850330352783,9799700,0.0,0.0
2021-09-10 00:00:00-03:00,4.61343808629199,4.646820544953616,4.433173509908389,4.473232269287109,6050400,0.0,0.0
2021-09-13 00:00:00-03:00,4.506614636477874,4.54667339504352,4.453202958390345,4.519967555999756,4668100,0.0,0.0
2021-09-14 00:00:00-03:00,4.533319943400135,4.539996561556731,4.3997907638549805,4.3997907638549805,5775300,0.0,0.0
2021-09-15 00:00:00-03:00,4.3997912923310665,4.3997912923310665,4.232879638671875,4.232879638671875,10826200,0.0,0.0
2021-09-16 00:00:00-03:00,4.199496790366823,4.199496790366823,4.0259088522381035,4.052614688873291,11857700,0.0,0.0
2021-09-17 00:00:00-03:00,4.005879738149197,4.059291417053791,3.8923797612975743,3.9791738986968994,32433300,0.0,0.0
2021-09-20 00:00:00-03:00,3.7388210241762203,3.8589976200351988,3.625321047357726,3.8055856227874756,17339000,0.0,0.0
