Date,Open,High,Low,Close,Adj Close,Volume
2024-04-10,129872.0,129872.0,127732.0,128054.0,128054.0,10451800
2024-04-11,128051.0,128051.0,127069.0,127396.0,127396.0,8882900
2024-04-12,127396.0,127640.0,125635.0,125946.0,125946.0,10246600
2024-04-15,125946.0,126250.0,125034.0,125334.0,125334.0,13504500
2024-04-16,125316.0,125316.0,123756.0,124389.0,124389.0,14009800
2024-04-17,124389.0,125301.0,123642.0,124171.0,124171.0,11370900
2024-04-18,124171.0,125140.0,123397.0,124196.0,124196.0,10662400
2024-04-19,124197.0,125509.0,124056.0,125124.0,125124.0,13604100
2024-04-22,125124.0,126081.0,124633.0,125573.0,125573.0,10264100
2024-04-23,125572.0,125826.0,124310.0,125148.0,125148.0,11257800
2024-04-24,125149.0,125473.0,124556.0,124741.0,124741.0,10526300
2024-04-25,124718.0,124732.0,123703.0,124646.0,124646.0,10093100
2024-04-26,124651.0,126826.0,124651.0,126526.0,126526.0,8900000
2024-04-29,126527.0,127352.0,126467.0,127352.0,127352.0,8385100
2024-04-30,127352.0,127352.0,125856.0,125924.0,125924.0,10889600
2024-05-02,125926.0,127670.0,125926.0,127122.0,127122.0,11547800
2024-05-03,127130.0,128787.0,127130.0,128509.0,128509.0,12799200
2024-05-06,128506.0,129181.0,128294.0,128466.0,128466.0,8779100
2024-05-07,128466.0,129745.0,128464.0,129210.0,129210.0,10177500
2024-05-08,129210.0,129564.0,128048.0,129481.0,129481.0,9788900
2024-05-09,129468.0,129468.0,127376.0,128188.0,128188.0,13369000
2024-05-10,128188.0,129022.0,127467.0,127600.0,127600.0,12574200
2024-05-13,127600.0,128669.0,127599.0,128155.0,128155.0,8917300
2024-05-14,128155.0,128965.0,127962.0,128515.0,128515.0,11886800
2024-05-15,128514.0,128646.0,127029.0,128028.0,128028.0,10855600
2024-05-16,128029.0,128965.0,127922.0,128284.0,128284.0,9852200
2024-05-17,128280.0,128464.0,127696.0,128151.0,128151.0,10262600
2024-05-20,128151.0,128730.0,127488.0,127751.0,127751.0,9340300
2024-05-21,127754.0,128272.0,127205.0,127412.0,127412.0,9138500
2024-05-22,127412.0,127412.0,125524.0,125650.0,125650.0,12403500
2024-05-23,125650.0,125665.0,124431.0,124729.0,124729.0,9985400
2024-05-24,124731.0,125257.0,124259.0,124306.0,124306.0,9211500
2024-05-27,124297.0,124535.0,124081.0,124496.0,124496.0,4327600
2024-05-28,124498.0,125392.0,123537.0,123780.0,123780.0,9179800
2024-05-29,123780.0,123780.0,122458.0,122707.0,122707.0,8257700
2024-05-31,122704.0,122837.0,121929.0,122098.0,122098.0,15918600
2024-06-03,122100.0,122495.0,121496.0,122032.0,122032.0,8428100
2024-06-04,122032.0,122032.0,120878.0,121802.0,121802.0,8529300
2024-06-05,121803.0,122170.0,121253.0,121407.0,121407.0,8768700
2024-06-06,121408.0,123246.0,121377.0,122899.0,122899.0,8404200
2024-06-07,122899.0,122899.0,120679.0,120767.0,120767.0,9801200
2024-06-10,120769.0,121421.0,120540.0,120760.0,120760.0,6568400
2024-06-11,120760.0,121759.0,120757.0,121635.0,121635.0,7477000
2024-06-12,121644.0,122483.0,119544.0,119936.0,119936.0,11278800
2024-06-13,119936.0,120222.0,119171.0,119568.0,119568.0,8543000
2024-06-14,119558.0,120214.0,118828.0,119662.0,119662.0,7847600
2024-06-17,119663.0,119663.0,118685.0,119138.0,119138.0,7380600
2024-06-18,119138.0,120109.0,118872.0,119630.0,119630.0,8100100
2024-06-19,119630.0,120383.0,118960.0,120261.0,120261.0,5646300
2024-06-20,120267.0,121607.0,120156.0,120446.0,120446.0,8659500
2024-06-21,120446.0,121580.0,120061.0,121341.0,121341.0,12906900
